match,teamInnings,battingPos,batsmanName,runs,balls,4s,6s,SR,out/not_out,match_id
New Zealand Vs Zimbabwe,New Zealand,4,Ross Taylor,8,5,1,0,160.00,out,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,1,Hamilton Masakadza,9,5,2,0,180.00,out,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,2,Chamu Chibhabha,65,39,4,5,166.66,out,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,3,Brendan Taylor,1,5,0,0,20.00,out,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,4,Elton Chigumbura,39,22,4,2,177.27,out,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,5,Charles Coventry,0,2,0,0,0.00,out,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,6,Forster Mutizwa,22,17,2,0,129.41,out,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,7,Malcolm Waller,12,6,2,0,200.00,out,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,8,Prosper Utseya,2,2,0,0,100.00,not_out,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,9,Ray Price,0,1,0,0,0.00,out,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,10,Kyle Jarvis,0,1,0,0,0.00,out,T20I # 213
New Zealand Vs Zimbabwe,Zimbabwe,11,Chris Mpofu,0,1,0,0,0.00,out,T20I # 213
India Vs England,India,1,Robin Uthappa,1,3,0,0,33.33,out,T20I # 214
India Vs England,India,2,Ajinkya Rahane,0,3,0,0,0.00,out,T20I # 214
India Vs England,India,3,Virat Kohli,15,16,3,0,93.75,out,T20I # 214
India Vs England,India,4,Suresh Raina,39,29,4,2,134.48,out,T20I # 214
India Vs England,India,5,Manoj Tiwary,15,17,0,0,88.23,out,T20I # 214
India Vs England,India,6,MS Dhoni,21,26,0,1,80.76,out,T20I # 214
India Vs England,India,7,Ravindra Jadeja,0,1,0,0,0.00,out,T20I # 214
India Vs England,India,8,Yusuf Pathan,10,12,1,0,83.33,out,T20I # 214
India Vs England,India,9,Praveen Kumar,0,2,0,0,0.00,out,T20I # 214
India Vs England,India,10,Ravichandran Ashwin,17,11,3,0,154.54,not_out,T20I # 214
India Vs England,England,1,Alex Hales,11,19,0,0,57.89,out,T20I # 214
India Vs England,England,2,Craig Kieswetter,12,10,2,0,120.00,out,T20I # 214
India Vs England,England,3,Kevin Pietersen,53,39,5,3,135.89,out,T20I # 214
India Vs England,England,4,Samit Patel,21,25,1,1,84.00,out,T20I # 214
India Vs England,England,5,Ravi Bopara,14,16,1,0,87.50,not_out,T20I # 214
India Vs England,England,6,Jonny Bairstow,2,3,0,0,66.66,not_out,T20I # 214
Sri Lanka Vs Pakistan,Sri Lanka,1,Upul Tharanga,12,13,0,92.30,28,out,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,2,Tillakaratne Dilshan,15,4,186.66,56,44,out,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,3,Dinesh Chandimal,6,0,9,9,0,out,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,4,Kumar Sangakkara,0,100.00,20,0,0,out,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,5,Angelo Mathews,70.00,4,0,0,50.00,out,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,6,Chamara Silva,0,2,0,0.00,1,out,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,7,Thisara Perera,2,0,50.00,1,3,out,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,8,Lasith Malinga,0,0,0,0,0,out,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,9,Dilruwan Perera,0,-,1,0,0,out,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,10,Ajantha Mendis,0.00,2.3,16,6.40,11,not_out,T20I # 215
Sri Lanka Vs Pakistan,Sri Lanka,11,Dilhara Fernando,2,0,0,2,0,out,T20I # 215
Sri Lanka Vs Pakistan,Pakistan,1,Mohammad Hafeez,33,3,100.00,0,1,out,T20I # 215
Sri Lanka Vs Pakistan,Pakistan,2,Imran Farhat,0,0,48,38,3,out,T20I # 215
Sri Lanka Vs Pakistan,Pakistan,3,Asad Shafiq,1,126.31,15,0,2,out,T20I # 215
Sri Lanka Vs Pakistan,Pakistan,4,Umar Akmal,146.66,2,0,0,200.00,out,T20I # 215
Sri Lanka Vs Pakistan,Pakistan,5,Misbah-ul-Haq,3.3,0,9.14,7,3,not_out,T20I # 215
Sri Lanka Vs Pakistan,Pakistan,6,Shahid Afridi,0,1,4,0,26,out,T20I # 215
Sri Lanka Vs Pakistan,Pakistan,7,Shoaib Malik,6.50,10,0,2,0,not_out,T20I # 215
Pakistan Vs Bangladesh,Pakistan,1,Mohammad Hafeez,25,31,2,1,80.64,out,T20I # 216
Pakistan Vs Bangladesh,Pakistan,2,Imran Farhat,16,10,3,0,160.00,out,T20I # 216
Pakistan Vs Bangladesh,Pakistan,3,Asad Shafiq,19,22,1,0,86.36,out,T20I # 216
Pakistan Vs Bangladesh,Pakistan,4,Umar Akmal,20,14,3,0,142.85,out,T20I # 216
Pakistan Vs Bangladesh,Pakistan,5,Misbah-ul-Haq,21,20,1,0,105.00,not_out,T20I # 216
Pakistan Vs Bangladesh,Pakistan,6,Shoaib Malik,2,3,0,0,66.66,out,T20I # 216
Pakistan Vs Bangladesh,Pakistan,7,Shahid Afridi,8,6,0,1,133.33,out,T20I # 216
Pakistan Vs Bangladesh,Pakistan,8,Sohail Tanvir,6,13,0,0,46.15,out,T20I # 216
Pakistan Vs Bangladesh,Pakistan,9,Umar Gul,4,2,1,0,200.00,not_out,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,1,Naeem Islam,3,9,0,0,33.33,out,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,2,Imrul Kayes,2,8,0,0,25.00,out,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,3,Alok Kapali,0,3,0,0,0.00,out,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,4,Shakib Al Hasan,7,14,0,0,50.00,out,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,5,Mushfiqur Rahim,10,18,0,0,55.55,out,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,6,Mahmudullah,2,5,0,0,40.00,out,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,7,Nasir Hossain,35,38,2,1,92.10,not_out,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,8,Farhad Reza,6,10,0,0,60.00,out,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,9,Abdur Razzak,9,9,1,0,100.00,out,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,10,Shafiul Islam,0,1,0,0,0.00,out,T20I # 216
Pakistan Vs Bangladesh,Bangladesh,11,Rubel Hossain,0,5,0,0,0.00,not_out,T20I # 216
